resolution,width=256,height=192
0&0,24.015625
1&0,24.328125
2&0,23.9375
3&0,23.96875
4&0,23.984375
5&0,23.984375
6&0,24.0
7&0,23.984375
8&0,23.96875
9&0,23.96875
10&0,23.96875
11&0,23.96875
12&0,23.96875
13&0,23.96875
14&0,23.96875
15&0,23.96875
16&0,23.96875
17&0,23.96875
18&0,23.96875
19&0,23.96875
20&0,23.96875
21&0,23.96875
22&0,23.96875
23&0,23.96875
24&0,23.96875
25&0,23.96875
26&0,23.96875
27&0,23.96875
28&0,23.96875
29&0,23.96875
30&0,23.953125
31&0,23.953125
32&0,23.953125
33&0,23.953125
34&0,23.953125
35&0,23.953125
36&0,23.953125
37&0,23.953125
38&0,23.953125
39&0,23.953125
40&0,23.9375
41&0,23.9375
42&0,23.953125
43&0,23.953125
44&0,23.9375
45&0,23.953125
46&0,23.953125
47&0,23.953125
48&0,23.953125
49&0,23.953125
50&0,23.953125
51&0,23.953125
52&0,23.953125
53&0,23.953125
54&0,23.953125
55&0,23.953125
56&0,23.953125
57&0,23.953125
58&0,23.953125
59&0,23.953125
60&0,23.9375
61&0,23.953125
62&0,23.953125
63&0,23.953125
64&0,23.953125
65&0,23.9375
66&0,23.9375
67&0,23.9375
68&0,23.9375
69&0,23.9375
70&0,23.9375
71&0,23.9375
72&0,23.9375
73&0,23.953125
74&0,23.953125
75&0,23.953125
76&0,23.953125
77&0,23.96875
78&0,23.96875
79&0,23.953125
80&0,23.9375
81&0,23.9375
82&0,23.9375
83&0,23.953125
84&0,23.96875
85&0,23.953125
86&0,23.9375
87&0,23.9375
88&0,23.9375
89&0,23.9375
90&0,23.9375
91&0,23.953125
92&0,23.9375
93&0,23.9375
94&0,23.9375
95&0,23.9375
96&0,23.9375
97&0,23.9375
98&0,23.9375
99&0,23.953125
100&0,23.953125
101&0,23.9375
102&0,23.953125
103&0,23.9375
104&0,23.9375
105&0,23.9375
106&0,23.9375
107&0,23.9375
108&0,23.953125
109&0,23.9375
110&0,23.9375
111&0,23.953125
112&0,23.953125
113&0,23.9375
114&0,23.953125
115&0,23.953125
116&0,23.9375
117&0,23.9375
118&0,23.9375
119&0,23.9375
120&0,23.9375
121&0,23.9375
122&0,23.953125
123&0,23.953125
124&0,23.953125
125&0,23.9375
126&0,23.9375
127&0,23.9375
128&0,23.9375
129&0,23.9375
130&0,23.9375
131&0,23.9375
132&0,23.9375
133&0,23.9375
134&0,23.9375
135&0,23.9375
136&0,23.9375
137&0,23.953125
138&0,23.9375
139&0,23.9375
140&0,23.9375
141&0,23.9375
142&0,23.9375
143&0,23.9375
144&0,23.9375
145&0,23.9375
146&0,23.953125
147&0,23.953125
148&0,23.953125
149&0,23.9375
150&0,23.9375
151&0,23.9375
152&0,23.953125
153&0,23.9375
154&0,23.9375
155&0,23.9375
156&0,23.9375
157&0,23.9375
158&0,23.9375
159&0,23.9375
160&0,23.9375
161&0,23.9375
162&0,23.953125
163&0,23.953125
164&0,23.9375
165&0,23.953125
166&0,23.9375
167&0,23.953125
168&0,23.953125
169&0,23.9375
170&0,23.9375
171&0,23.9375
172&0,23.953125
173&0,23.9375
174&0,23.9375
175&0,23.9375
176&0,23.9375
177&0,23.9375
178&0,23.9375
179&0,23.953125
180&0,23.953125
181&0,23.9375
182&0,23.9375
183&0,23.953125
184&0,23.953125
185&0,23.9375
186&0,23.953125
187&0,23.9375
188&0,23.9375
189&0,23.9375
190&0,23.9375
191&0,23.9375
192&0,23.9375
193&0,23.9375
194&0,23.9375
195&0,23.9375
196&0,23.953125
197&0,23.953125
198&0,23.953125
199&0,23.953125
200&0,23.953125
201&0,23.953125
202&0,23.953125
203&0,23.953125
204&0,23.953125
205&0,23.953125
206&0,23.9375
207&0,23.9375
208&0,23.953125
209&0,23.953125
210&0,23.953125
211&0,23.953125
212&0,23.9375
213&0,23.9375
214&0,23.9375
215&0,23.9375
216&0,23.9375
217&0,23.953125
218&0,23.953125
219&0,23.953125
220&0,23.9375
221&0,23.9375
222&0,23.953125
223&0,23.9375
224&0,23.9375
225&0,23.9375
226&0,23.9375
227&0,23.953125
228&0,23.953125
229&0,23.953125
230&0,23.953125
231&0,23.953125
232&0,23.953125
233&0,23.953125
234&0,23.953125
235&0,23.953125
236&0,23.953125
237&0,23.953125
238&0,23.953125
239&0,23.953125
240&0,23.953125
241&0,23.953125
242&0,23.953125
243&0,23.953125
244&0,23.953125
245&0,23.953125
246&0,23.953125
247&0,23.953125
248&0,23.96875
249&0,23.984375
250&0,23.96875
251&0,23.953125
252&0,24.015625
253&0,24.0
254&0,24.015625
255&0,23.40625
0&1,24.015625
1&1,24.0
2&1,23.9375
3&1,23.96875
4&1,23.96875
5&1,23.96875
6&1,23.96875
7&1,23.96875
8&1,23.953125
9&1,23.953125
10&1,23.953125
11&1,23.96875
12&1,23.953125
13&1,23.953125
14&1,23.96875
15&1,23.96875
16&1,23.96875
17&1,23.96875
18&1,23.953125
19&1,23.953125
20&1,23.96875
21&1,23.953125
22&1,23.953125
23&1,23.953125
24&1,23.953125
25&1,23.953125
26&1,23.953125
27&1,23.953125
28&1,23.953125
29&1,23.953125
30&1,23.953125
31&1,23.953125
32&1,23.953125
33&1,23.953125
34&1,23.953125
35&1,23.953125
36&1,23.953125
37&1,23.953125
38&1,23.953125
39&1,23.953125
40&1,23.9375
41&1,23.9375
42&1,23.9375
43&1,23.9375
44&1,23.9375
45&1,23.953125
46&1,23.953125
47&1,23.953125
48&1,23.953125
49&1,23.9375
50&1,23.9375
51&1,23.9375
52&1,23.921875
53&1,23.921875
54&1,23.9375
55&1,23.9375
56&1,23.921875
57&1,23.9375
58&1,23.9375
59&1,23.9375
60&1,23.921875
61&1,23.921875
62&1,23.9375
63&1,23.9375
64&1,23.9375
65&1,23.9375
66&1,23.921875
67&1,23.921875
68&1,23.921875
69&1,23.921875
70&1,23.921875
71&1,23.9375
72&1,23.9375
73&1,23.953125
74&1,23.953125
75&1,23.9375
76&1,23.953125
77&1,23.953125
78&1,23.953125
79&1,23.9375
80&1,23.9375
81&1,23.9375
82&1,23.9375
83&1,23.953125
84&1,23.953125
85&1,23.953125
86&1,23.953125
87&1,23.9375
88&1,23.9375
89&1,23.9375
90&1,23.9375
91&1,23.9375
92&1,23.9375
93&1,23.9375
94&1,23.9375
95&1,23.9375
96&1,23.9375
97&1,23.921875
98&1,23.9375
99&1,23.9375
100&1,23.9375
101&1,23.9375
102&1,23.9375
103&1,23.9375
104&1,23.9375
105&1,23.9375
106&1,23.9375
107&1,23.9375
108&1,23.9375
109&1,23.9375
110&1,23.953125
111&1,23.9375
112&1,23.9375
113&1,23.9375
114&1,23.9375
115&1,23.9375
116&1,23.9375
117&1,23.9375
118&1,23.9375
119&1,23.9375
120&1,23.9375
121&1,23.9375
122&1,23.953125
123&1,23.953125
124&1,23.953125
125&1,23.9375
126&1,23.9375
127&1,23.9375
128&1,23.9375
129&1,23.9375
130&1,23.9375
131&1,23.9375
132&1,23.9375
133&1,23.9375
134&1,23.9375
135&1,23.9375
136&1,23.9375
137&1,23.9375
138&1,23.9375
139&1,23.9375
140&1,23.9375
141&1,23.9375
142&1,23.9375
143&1,23.9375
144&1,23.9375
145&1,23.9375
146&1,23.9375
147&1,23.9375
148&1,23.9375
149&1,23.9375
150&1,23.9375
151&1,23.9375
152&1,23.9375
153&1,23.9375
154&1,23.9375
155&1,23.9375
156&1,23.9375
157&1,23.9375
158&1,23.9375
159&1,23.9375
160&1,23.9375
161&1,23.9375
162&1,23.9375
163&1,23.9375
164&1,23.9375
165&1,23.9375
166&1,23.9375
167&1,23.9375
168&1,23.9375
169&1,23.9375
170&1,23.9375
171&1,23.9375
172&1,23.9375
173&1,23.9375
174&1,23.9375
175&1,23.9375
176&1,23.9375
177&1,23.9375
178&1,23.9375
179&1,23.9375
180&1,23.9375
181&1,23.9375
182&1,23.9375
183&1,23.9375
184&1,23.9375
185&1,23.9375
186&1,23.9375
187&1,23.9375
188&1,23.9375
189&1,23.9375
190&1,23.953125
191&1,23.9375
192&1,23.9375
193&1,23.9375
194&1,23.9375
195&1,23.9375
196&1,23.9375
197&1,23.9375
198&1,23.9375
199&1,23.9375
200&1,23.9375
201&1,23.9375
202&1,23.9375
203&1,23.9375
204&1,23.953125
205&1,23.953125
206&1,23.953125
207&1,23.9375
208&1,23.9375
209&1,23.9375
210&1,23.9375
211&1,23.9375
212&1,23.9375
213&1,23.9375
214&1,23.9375
215&1,23.9375
216&1,23.9375
217&1,23.9375
218&1,23.9375
219&1,23.953125
220&1,23.9375
221&1,23.9375
222&1,23.9375
223&1,23.9375
224&1,23.9375
225&1,23.9375
226&1,23.9375
227&1,23.9375
228&1,23.9375
229&1,23.9375
230&1,23.953125
231&1,23.953125
232&1,23.9375
233&1,23.9375
234&1,23.953125
235&1,23.953125
236&1,23.953125
237&1,23.9375
238&1,23.953125
239&1,23.953125
240&1,23.9375
241&1,23.953125
242&1,23.953125
243&1,23.953125
244&1,23.953125
245&1,23.953125
246&1,23.953125
247&1,23.953125
248&1,23.953125
249&1,23.96875
250&1,23.9375
251&1,23.9375
252&1,23.96875
253&1,23.984375
254&1,23.9375
255&1,24.0625
0&2,24.046875
1&2,24.0
2&2,23.96875
3&2,23.984375
4&2,23.984375
5&2,23.96875
6&2,23.96875
7&2,23.96875
8&2,23.953125
9&2,23.953125
10&2,23.953125
11&2,23.953125
12&2,23.953125
13&2,23.953125
14&2,23.96875
15&2,23.953125
16&2,23.953125
17&2,23.9375
18&2,23.9375
19&2,23.953125
20&2,23.9375
21&2,23.9375
22&2,23.9375
23&2,23.9375
24&2,23.9375
25&2,23.9375
26&2,23.9375
27&2,23.9375
28&2,23.9375
29&2,23.9375
30&2,23.9375
31&2,23.9375
32&2,23.9375
33&2,23.9375
34&2,23.9375
35&2,23.9375
36&2,23.9375
37&2,23.9375
38&2,23.9375
39&2,23.9375
40&2,23.9375
41&2,23.9375
42&2,23.921875
43&2,23.921875
44&2,23.9375
45&2,23.9375
46&2,23.9375
47&2,23.9375
48&2,23.9375
49&2,23.9375
50&2,23.9375
51&2,23.9375
52&2,23.9375
53&2,23.9375
54&2,23.9375
55&2,23.9375
56&2,23.9375
57&2,23.9375
58&2,23.9375
59&2,23.9375
60&2,23.9375
61&2,23.9375
62&2,23.9375
63&2,23.9375
64&2,23.9375
65&2,23.921875
66&2,23.921875
67&2,23.921875
68&2,23.921875
69&2,23.921875
70&2,23.9375
71&2,23.9375
72&2,23.9375
73&2,23.9375
74&2,23.9375
75&2,23.9375
76&2,23.9375
77&2,23.9375
78&2,23.9375
79&2,23.9375
80&2,23.9375
81&2,23.9375
82&2,23.9375
83&2,23.953125
84&2,23.953125
85&2,23.953125
86&2,23.9375
87&2,23.9375
88&2,23.9375
89&2,23.9375
90&2,23.9375
91&2,23.9375
92&2,23.953125
93&2,23.9375
94&2,23.9375
95&2,23.921875
96&2,23.921875
97&2,23.9375
98&2,23.9375
99&2,23.9375
100&2,23.9375
101&2,23.9375
102&2,23.9375
103&2,23.9375
104&2,23.9375
105&2,23.921875
106&2,23.9375
107&2,23.9375
108&2,23.9375
109&2,23.9375
110&2,23.9375
111&2,23.9375
112&2,23.9375
113&2,23.9375
114&2,23.9375
115&2,23.9375
116&2,23.9375
117&2,23.921875
118&2,23.921875
119&2,23.921875
120&2,23.921875
121&2,23.9375
122&2,23.953125
123&2,23.953125
124&2,23.953125
125&2,23.953125
126&2,23.9375
127&2,23.9375
128&2,23.9375
129&2,23.953125
130&2,23.953125
131&2,23.9375
132&2,23.921875
133&2,23.921875
134&2,23.9375
135&2,23.921875
136&2,23.921875
137&2,23.921875
138&2,23.921875
139&2,23.921875
140&2,23.921875
141&2,23.921875
142&2,23.9375
143&2,23.9375
144&2,23.9375
145&2,23.953125
146&2,23.9375
147&2,23.9375
148&2,23.9375
149&2,23.9375
150&2,23.9375
151&2,23.9375
152&2,23.9375
153&2,23.9375
154&2,23.921875
155&2,23.921875
156&2,23.921875
157&2,23.921875
158&2,23.921875
159&2,23.921875
160&2,23.921875
161&2,23.921875
162&2,23.9375
163&2,23.9375
164&2,23.9375
165&2,23.9375
166&2,23.9375
167&2,23.9375
168&2,23.921875
169&2,23.921875
170&2,23.9375
171&2,23.9375
172&2,23.953125
173&2,23.953125
174&2,23.953125
175&2,23.9375
176&2,23.921875
177&2,23.921875
178&2,23.921875
179&2,23.921875
180&2,23.921875
181&2,23.921875
182&2,23.921875
183&2,23.921875
184&2,23.9375
185&2,23.9375
186&2,23.9375
187&2,23.9375
188&2,23.9375
189&2,23.9375
190&2,23.953125
191&2,23.9375
192&2,23.9375
193&2,23.921875
194&2,23.921875
195&2,23.921875
196&2,23.9375
197&2,23.9375
198&2,23.921875
199&2,23.921875
200&2,23.921875
201&2,23.921875
202&2,23.9375
203&2,23.9375
204&2,23.953125
205&2,23.953125
206&2,23.953125
207&2,23.953125
208&2,23.9375
209&2,23.9375
210&2,23.9375
211&2,23.9375
212&2,23.9375
213&2,23.9375
214&2,23.9375
215&2,23.9375
216&2,23.921875
217&2,23.9375
218&2,23.9375
219&2,23.9375
220&2,23.9375
221&2,23.9375
222&2,23.9375
223&2,23.9375
224&2,23.9375
225&2,23.9375
226&2,23.9375
227&2,23.9375
228&2,23.9375
229&2,23.9375
230&2,23.9375
231&2,23.9375
232&2,23.9375
233&2,23.9375
234&2,23.9375
235&2,23.9375
236&2,23.9375
237&2,23.9375
238&2,23.9375
239&2,23.9375
240&2,23.9375
241&2,23.9375
242&2,23.9375
243&2,23.9375
244&2,23.9375
245&2,23.9375
246&2,23.921875
247&2,23.9375
248&2,23.953125
249&2,23.953125
250&2,23.953125
251&2,23.984375
252&2,23.984375
253&2,23.984375
254&2,23.984375
255&2,23.9375
0&3,24.015625
1&3,23.984375
2&3,24.0
3&3,24.0
4&3,23.96875
5&3,23.96875
6&3,23.96875
7&3,23.953125
8&3,23.953125
9&3,23.953125
10&3,23.96875
11&3,23.953125
12&3,23.953125
13&3,23.953125
14&3,23.953125
15&3,23.953125
16&3,23.953125
17&3,23.953125
18&3,23.953125
19&3,23.953125
20&3,23.953125
21&3,23.953125
22&3,23.953125
23&3,23.953125
24&3,23.953125
25&3,23.953125
26&3,23.953125
27&3,23.953125
28&3,23.953125
29&3,23.953125
30&3,23.953125
31&3,23.953125
32&3,23.953125
33&3,23.953125
34&3,23.953125
35&3,23.953125
36&3,23.953125
37&3,23.953125
38&3,23.9375
39&3,23.953125
40&3,23.9375
41&3,23.921875
42&3,23.921875
43&3,23.921875
